id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1355,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1356,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1357,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1358,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1359,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1360,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1361,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1362,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1365,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1366,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1367,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1368,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1369,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1371,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1372,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1373,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1374,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1375,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1377,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1379,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1380,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1383,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1384,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1386,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1388,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1389,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1390,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1391,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1392,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1394,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1396,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1397,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1398,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1399,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1400,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1401,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1402,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1405,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1406,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1407,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1408,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1409,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1410,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1411,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1412,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1413,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1414,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1415,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1416,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1417,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1418,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1420,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1421,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1422,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1424,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1425,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1426,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1427,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1428,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1432,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1434,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1435,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1436,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1437,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1438,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1439,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1441,국어 | 독서,국어,독서,
generation-for-nlp-1442,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1444,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1445,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1446,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1447,국어 | 독서,국어,독서,
generation-for-nlp-1449,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1451,국어 | 독서,국어,독서,
generation-for-nlp-1454,국어 | 문학,국어,문학,
generation-for-nlp-1455,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1457,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1458,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1459,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1461,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1462,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1463,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1464,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1465,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1467,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1468,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1469,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-1470,국어 | 문학,국어,문학,
generation-for-nlp-1471,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1472,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1473,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1474,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1475,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1476,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1477,정치와 법 |,정치와 법,,
generation-for-nlp-1478,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1479,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1481,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1482,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1483,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1485,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1487,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1488,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1489,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1490,국어 | 독서,국어,독서,
generation-for-nlp-1491,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1493,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1494,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1495,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1496,국어 | 독서,국어,독서,
generation-for-nlp-1497,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1498,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1499,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1501,국어 | 독서,국어,독서,
generation-for-nlp-1502,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1503,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1504,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1505,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1506,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1507,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1508,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1509,국어 | 독서,국어,독서,
generation-for-nlp-1510,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1511,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1513,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1514,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1515,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1517,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1518,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1519,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1520,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1521,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1522,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1523,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1524,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1526,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1528,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1529,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1530,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1532,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1533,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1534,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1535,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1536,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1537,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1538,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1539,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1540,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1542,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1543,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1544,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1545,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1546,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1547,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1548,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1549,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1550,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1551,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1553,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1555,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1556,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1557,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1559,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1560,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1561,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1562,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1563,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1567,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1569,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1571,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1573,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1574,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1575,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1576,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1578,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1580,정치와 법 |,정치와 법,,
generation-for-nlp-1581,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1582,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1583,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1585,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1586,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1587,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1589,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1590,사회·문화 | 사회·문화,사회·문화,사회·문화,
generation-for-nlp-1592,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1593,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1596,국어 | 독서,국어,독서,
generation-for-nlp-1597,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1600,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1601,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1602,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1604,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1605,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1606,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1607,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1608,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1610,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1611,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1612,정치와 법 |,정치와 법,,
generation-for-nlp-1614,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1615,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1616,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1617,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1619,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1620,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1621,정치와 법 |,정치와 법,,
generation-for-nlp-1622,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1623,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1624,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1625,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1626,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1627,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1628,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1629,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1630,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1631,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1632,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1633,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1634,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1635,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1636,국어 | 문학,국어,문학,
generation-for-nlp-1637,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1638,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1639,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1640,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1641,정치와 법 |,정치와 법,,
generation-for-nlp-1642,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1643,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1644,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1646,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1647,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1648,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1649,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1651,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1652,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1653,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1654,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1655,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1656,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1657,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1658,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1659,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1660,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1661,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1662,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1663,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1664,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1665,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1666,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1668,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1669,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1671,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1672,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1673,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1675,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1676,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1677,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1678,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1679,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1680,정치와 법 |,정치와 법,,
generation-for-nlp-1682,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1683,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1684,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1685,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1686,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1687,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1688,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1689,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1691,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1692,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1693,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1694,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1695,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1696,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1697,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1698,국어 | 독서,국어,독서,
generation-for-nlp-1700,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1701,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1702,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1703,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1704,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1705,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1706,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1707,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1708,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1711,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1712,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1713,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1714,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1716,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1717,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1718,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1720,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1721,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1722,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1723,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1724,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1725,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1726,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1728,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1729,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1732,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1733,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1734,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1735,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1737,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1741,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1742,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1743,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1744,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1745,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1746,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1747,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1748,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1749,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1750,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1751,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1752,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1753,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1755,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1758,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1760,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1762,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1763,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1765,사회·문화 | 사회·문화,사회·문화,사회·문화,
generation-for-nlp-1767,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1768,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1769,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1770,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1771,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1772,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1773,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1774,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1775,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1776,정치와 법 |,정치와 법,,
generation-for-nlp-1777,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1778,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1779,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1780,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1782,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1783,국어 | 독서,국어,독서,
generation-for-nlp-1785,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1786,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1787,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1789,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1790,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1791,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1793,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1794,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1796,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1798,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1799,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1801,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1802,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1805,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1806,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1807,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1808,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1809,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1811,국어 | 문학,국어,문학,
generation-for-nlp-1812,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1815,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1816,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1817,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1818,국어 | 문학,국어,문학,
