id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1432,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1434,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1435,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1436,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1437,국어 | 독서,국어,독서,
generation-for-nlp-1438,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1439,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1441,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1442,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1444,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1445,국어 | 독서,국어,독서,
generation-for-nlp-1446,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1447,국어 | 독서,국어,독서,
generation-for-nlp-1449,국어 | 독서,국어,독서,
generation-for-nlp-1451,국어 | 독서,국어,독서,
generation-for-nlp-1454,국어 | 문학,국어,문학,
generation-for-nlp-1455,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1457,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1458,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1459,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1461,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1462,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1463,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1464,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1465,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1467,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1468,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1469,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1470,국어 | 독서,국어,독서,
generation-for-nlp-1471,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1472,국어 | 독서,국어,독서,
generation-for-nlp-1473,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1474,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1475,국어 | 독서,국어,독서,
generation-for-nlp-1476,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1477,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1478,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1479,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1481,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1482,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1483,국어 | 독서,국어,독서,
generation-for-nlp-1485,국어 | 독서,국어,독서,
generation-for-nlp-1487,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1488,국어 | 문학,국어,문학,
generation-for-nlp-1489,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1490,국어 | 독서,국어,독서,
generation-for-nlp-1491,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1493,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1494,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1495,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1496,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1497,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1498,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1499,국어 | 독서,국어,독서,
generation-for-nlp-1501,국어 | 독서,국어,독서,
generation-for-nlp-1502,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1503,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1504,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1505,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1506,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1507,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1508,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1509,국어 | 독서,국어,독서,
generation-for-nlp-1510,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1511,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1513,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1514,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1515,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1517,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1518,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1519,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1520,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1521,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1522,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1523,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1524,국어 | 독서,국어,독서,
generation-for-nlp-1526,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1528,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1529,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1530,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1532,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1533,국어 | 독서,국어,독서,
generation-for-nlp-1534,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1535,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1536,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1537,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1538,국어 | 독서,국어,독서,
generation-for-nlp-1539,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1540,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1542,국어 | 독서,국어,독서,
generation-for-nlp-1543,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1544,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1545,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1546,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1547,국어 | 독서,국어,독서,
generation-for-nlp-1548,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1549,국어 | 독서,국어,독서,
generation-for-nlp-1550,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1551,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1553,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1555,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1556,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1557,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1559,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1560,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1561,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1562,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1563,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1567,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1569,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1571,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1573,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1574,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1575,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1576,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1578,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1580,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1581,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1582,국어 | 독서,국어,독서,
generation-for-nlp-1583,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1585,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1586,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1587,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1589,국어 | 독서,국어,독서,
generation-for-nlp-1590,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1592,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1593,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1596,국어 | 문학,국어,문학,
generation-for-nlp-1597,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1600,국어 | 독서,국어,독서,
generation-for-nlp-1601,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1602,국어 | 독서,국어,독서,
generation-for-nlp-1604,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1605,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1606,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1607,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1608,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1610,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1611,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1612,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1614,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1615,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1616,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1617,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1619,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1620,국어 | 언어와 매체,국어,언어와 매체,
generation-for-nlp-1621,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1622,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1623,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1624,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1625,사회탐구 | 특허 침해,사회탐구,특허 침해,
generation-for-nlp-1626,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1627,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1628,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1629,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1630,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1631,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1632,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1633,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1634,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1635,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1636,국어 | 문학,국어,문학,
generation-for-nlp-1637,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1638,국어 | 독서,국어,독서,
generation-for-nlp-1639,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1640,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1641,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1642,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1643,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1644,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1646,국어 | 독서,국어,독서,
generation-for-nlp-1647,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1648,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1649,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1651,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1652,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1653,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1654,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1655,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1656,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1657,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1658,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1659,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1660,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1661,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1662,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1663,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1664,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1665,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1666,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1668,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1669,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1671,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1672,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1673,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1675,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1676,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1677,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1678,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1679,국어 | 독서,국어,독서,
generation-for-nlp-1680,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1682,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1683,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1684,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1685,국어 | 독서,국어,독서,
generation-for-nlp-1686,국어 | 독서,국어,독서,
generation-for-nlp-1687,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1688,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1689,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1691,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1692,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1693,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1694,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1695,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1696,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1697,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1698,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1700,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1701,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1702,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1703,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1704,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1705,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1706,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1707,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1708,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1711,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1712,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1713,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1714,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1716,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1717,국어 | 독서,국어,독서,
generation-for-nlp-1718,국어 | 독서,국어,독서,
generation-for-nlp-1720,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1721,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1722,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1723,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1724,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1725,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1726,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1728,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1729,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1732,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1733,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1734,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1735,국어 | 독서,국어,독서,
generation-for-nlp-1737,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1741,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1742,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1743,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1744,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1745,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1746,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1747,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1748,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1749,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1750,국어 | 독서,국어,독서,
generation-for-nlp-1751,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1752,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1753,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1755,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1758,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1760,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1762,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1763,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1765,국어 | 독서,국어,독서,
generation-for-nlp-1767,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1768,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1769,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1770,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1771,국어 | 독서,국어,독서,
generation-for-nlp-1772,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1773,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1774,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1775,국어 | 독서,국어,독서,
generation-for-nlp-1776,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1777,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1778,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1779,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1780,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1782,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1783,국어 | 독서,국어,독서,
generation-for-nlp-1785,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1786,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1787,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1789,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1790,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1791,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1793,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1794,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1796,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1798,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1799,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1801,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1802,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1805,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1806,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1807,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1808,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1809,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1811,국어 | 문학,국어,문학,
generation-for-nlp-1812,국어 | 독서,국어,독서,
generation-for-nlp-1815,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1816,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1817,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1818,국어 | 독서,국어,독서,
generation-for-nlp-1819,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1820,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1821,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1822,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1823,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1824,국어 | 독서,국어,독서,
generation-for-nlp-1825,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1826,국어 | 독서,국어,독서,
generation-for-nlp-1827,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1828,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1830,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1831,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1832,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1833,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1834,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1835,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1836,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1837,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1838,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1839,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1841,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1842,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1843,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1844,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1845,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1847,국어 | 독서,국어,독서,
generation-for-nlp-1848,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1849,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1850,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1852,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1853,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1854,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1856,국어 | 독서,국어,독서,
generation-for-nlp-1857,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1858,국어 | 문학,국어,문학,
generation-for-nlp-1860,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1861,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1864,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1865,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1867,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1868,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1869,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1870,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1871,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1872,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1873,사회탐구 | 한국지리,사회탐구,한국지리,
generation-for-nlp-1874,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1875,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1876,국어 | 독서,국어,독서,
generation-for-nlp-1877,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1878,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1879,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1880,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1882,국어 | 독서,국어,독서,
generation-for-nlp-1883,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1884,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1885,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1886,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1887,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1888,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1889,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1890,국어 | 독서,국어,독서,
generation-for-nlp-1891,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1892,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1893,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1894,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1895,국어 | 독서,국어,독서,
generation-for-nlp-1896,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1897,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1898,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1899,사회탐구 | 정치와 법,사회탐구,정치와 법,
